episode,timestep,reward
5309,736200,96.9677
5312,736800,79.683
5314,737400,37.8478
5316,738000,82.9657
5318,738600,133.7057
5321,739200,96.3419
5323,739800,148.0259
5325,740400,163.9402
5327,741000,95.3342
5329,741600,78.6436
5331,742200,103.5476
5333,742800,131.4023
5335,743400,67.5836
5337,744000,62.93
5339,744600,102.2224
5341,745200,137.7575
5343,745800,115.2338
5345,746400,65.0711
5347,747000,110.6488
5349,747600,127.8752
5351,748200,122.1144
5353,748800,166.5649
5355,749400,117.7932
5357,750000,101.1816
5360,750600,56.9305
5363,751200,62.6083
5366,751800,81.0734
5368,752400,143.982
5370,753000,125.7388
5372,753600,142.2236
5374,754200,109.5713
5376,754800,121.24
5378,755400,145.2771
5380,756000,133.1465
5382,756600,113.2615
5384,757200,93.43
5386,757800,74.6462
5389,758400,27.5798
5391,759000,70.6044
5393,759600,80.3054
5395,760200,142.1
5397,760800,128.8935
5400,761400,89.725
5402,762000,132.6836
5404,762600,149.2643
5406,763200,132.6825
5408,763800,115.0351
5410,764400,130.2596
5412,765000,152.7301
5414,765600,124.0881
5416,766200,133.9318
5418,766800,39.4341
5420,767400,107.1474
5422,768000,58.3958
5424,768600,150.8135
5426,769200,159.5666
5428,769800,92.2016
5430,770400,169.1735
5432,771000,76.7257
5434,771600,141.2467
5436,772200,146.6291
5439,772800,72.9217
5441,773400,100.5625
5443,774000,79.1188
5445,774600,69.7475
5447,775200,137.3761
5449,775800,146.1123
5451,776400,119.8106
5453,777000,128.3726
5455,777600,124.1731
5458,778200,115.2503
5460,778800,99.5081
5463,779400,123.1357
5465,780000,112.2208
5467,780600,102.3985
5470,781200,48.6735
5472,781800,71.7793
5474,782400,102.2964
5476,783000,101.9461
5478,783600,124.7515
5480,784200,159.0069
5482,784800,136.6173
5484,785400,120.3848
5486,786000,81.8617
5488,786600,127.5422
5490,787200,116.6823
5492,787800,138.5676
5494,788400,92.2567
5496,789000,109.4
5498,789600,78.6914
5500,790200,33.6492
5502,790800,121.7322
5504,791400,94.3142
5506,792000,82.1357
5509,792600,100.5277
5511,793200,145.3135
5513,793800,84.6818
5515,794400,125.4741
5517,795000,142.6708
5519,795600,145.0209
5521,796200,109.7839
5523,796800,153.9586
5525,797400,66.9888
5528,798000,76.2496
5530,798600,110.3905
5532,799200,67.1893
5534,799800,110.1207
5536,800400,93.1856
5539,801000,101.0897
5541,801600,140.5522
5543,802200,154.3784
5545,802800,168.1668
5547,803400,128.9318
5549,804000,60.1462
5551,804600,136.611
5553,805200,149.7201
5555,805800,102.7861
5558,806400,105.2752
5561,807000,51.7842
5563,807600,142.9063
5565,808200,148.1877
5567,808800,96.667
5570,809400,121.0572
5572,810000,105.5534
5575,810600,61.0862
5578,811200,97.9285
5581,811800,78.2803
5583,812400,134.5021
5585,813000,79.4132
5587,813600,153.9519
5589,814200,161.6249
5591,814800,127.9379
5593,815400,148.2027
5596,816000,121.0213
5598,816600,156.2983
5600,817200,123.134
5602,817800,126.5176
5604,818400,158.0972
5606,819000,141.8834
5608,819600,164.7491
5610,820200,150.0898
5612,820800,148.306
5614,821400,-70.6611
5616,822000,142.9038
5618,822600,86.8733
5621,823200,76.1104
5623,823800,165.2483
5625,824400,107.9822
5629,825000,68.1903
5631,825600,81.7081
5634,826200,97.1517
5636,826800,124.9433
5638,827400,144.256
5640,828000,75.8128
5642,828600,141.8508
5644,829200,103.4255
5646,829800,125.0149
5649,830400,105.1591
5651,831000,31.4699
5653,831600,139.4012
5655,832200,-0.0793
5657,832800,122.8346
5659,833400,122.4733
5661,834000,103.3792
5663,834600,125.7419
5665,835200,147.2606
5667,835800,180.4072
5669,836400,89.3132
5671,837000,85.8465
5673,837600,101.5964
5675,838200,95.4625
5678,838800,119.4954
5680,839400,91.3798
5682,840000,133.0156
5684,840600,145.6345
5686,841200,54.1532
5688,841800,80.5393
5690,842400,158.319
5692,843000,-36.1959
5694,843600,113.5949
5696,844200,164.5543
5699,844800,94.2974
5701,845400,123.1567
5704,846000,63.3365
5706,846600,100.052
5709,847200,60.9316
5711,847800,149.6423
5713,848400,57.414
5716,849000,56.9852
5719,849600,74.6221
5721,850200,75.1347
5724,850800,95.3664
5727,851400,79.7494
5729,852000,160.8284
5731,852600,84.0904
5733,853200,73.6462
5736,853800,87.0794
5738,854400,51.5769
5741,855000,115.1412
5743,855600,140.9752
5745,856200,117.4244
5747,856800,142.2411
5749,857400,89.4586
5751,858000,122.2054
5754,858600,20.6032
5756,859200,124.0641
5758,859800,127.3407
5760,860400,149.0048
5762,861000,76.9263
5765,861600,84.8052
5768,862200,27.2902
5770,862800,65.4439
5773,863400,61.1562
5775,864000,59.9795
5777,864600,118.9406
5779,865200,-73.8309
5782,865800,66.5803
5784,866400,146.3621
5787,867000,36.474
5789,867600,129.4024
5791,868200,130.0612
5793,868800,112.9389
5795,869400,61.0685
5797,870000,115.9834
5800,870600,107.342
5804,871200,20.7207
5806,871800,96.8999
5809,872400,2.4422
5811,873000,138.2222
5813,873600,60.9333
5815,874200,148.9321
5818,874800,86.4353
5820,875400,95.5629
5822,876000,114.8675
5824,876600,-74.6696
5826,877200,125.2702
5828,877800,59.0402
5830,878400,140.6796
5832,879000,125.0587
5834,879600,98.6672
5836,880200,129.4675
5838,880800,122.3796
5841,881400,2.8765
5844,882000,77.2447
5847,882600,75.945
5850,883200,76.523
5853,883800,71.1357
5855,884400,153.6237
5858,885000,71.182
5860,885600,156.7851
5862,886200,82.1508
5864,886800,131.7742
5866,887400,114.3222
5869,888000,113.6584
5871,888600,97.183
5874,889200,121.3005
5877,889800,120.8329
5879,890400,60.4896
5881,891000,135.6168
5883,891600,136.6933
5886,892200,86.6546
5888,892800,91.515
5890,893400,108.5399
5893,894000,97.3961
5895,894600,164.9501
5898,895200,73.7274
5900,895800,88.1429
5902,896400,130.5126
5904,897000,70.7772
5906,897600,91.203
5908,898200,126.3718
5912,898800,29.8528
5914,899400,82.9267
5918,900000,30.5962
5920,900600,102.4796
5925,901200,-17.7926
5928,901800,21.9552
5930,902400,110.6328
5933,903000,-29.272
5935,903600,91.6274
5938,904200,77.6394
5940,904800,154.5902
5942,905400,142.8807
5944,906000,65.4844
5948,906600,1.4599
5950,907200,141.7848
5952,907800,73.1649
5955,908400,32.4654
5957,909000,76.2093
5960,909600,55.4398
5963,910200,62.1915
5965,910800,105.0097
5967,911400,145.3008
5969,912000,140.6671
5971,912600,174.3579
5973,913200,182.2669
5976,913800,65.3699
5978,914400,141.1942
5980,915000,-57.4057
5982,915600,81.8275
5984,916200,122.5172
5986,916800,82.1321
5988,917400,-159.2051
5991,918000,16.4274
5993,918600,69.9752
5995,919200,126.8062
5997,919800,82.982
6000,920400,76.3476
6002,921000,106.6991
6005,921600,-15.0924
6007,922200,129.9885
6009,922800,98.1557
6011,923400,94.2435
6013,924000,60.0695
6015,924600,142.2431
6017,925200,147.7232
6019,925800,149.2933
6021,926400,45.1241
6023,927000,154.445
6025,927600,149.364
6027,928200,58.5437
6029,928800,106.9927
6031,929400,162.4321
6033,930000,122.9774
6036,930600,40.4219
6038,931200,5.2426
6040,931800,81.5519
6042,932400,114.8597
6044,933000,118.438
6046,933600,120.6367
6048,934200,54.6507
6050,934800,105.3716
6052,935400,102.5748
6054,936000,84.4581
6056,936600,120.4579
6058,937200,141.0339
6060,937800,150.9029
6063,938400,102.4804
6065,939000,118.1395
6067,939600,125.9739
6069,940200,85.3639
6071,940800,85.3044
6073,941400,131.7986
6075,942000,80.3016
6077,942600,153.4791
6079,943200,111.8312
6081,943800,80.811
6084,944400,71.1266
6086,945000,75.7868
6088,945600,138.6525
6090,946200,156.921
6092,946800,98.3373
6094,947400,126.3121
6097,948000,59.7972
6100,948600,-11.8325
6103,949200,-5.9317
6105,949800,129.0223
6107,950400,157.7517
6109,951000,161.6526
6111,951600,153.3216
6113,952200,134.7789
6115,952800,-18.906
6118,953400,81.3332
6121,954000,141.8487
6123,954600,65.9022
6125,955200,134.5526
6127,955800,23.8712
6129,956400,145.2171
6132,957000,62.9508
6134,957600,149.1319
6136,958200,135.0541
6138,958800,85.0123
6141,959400,82.3536
6143,960000,55.3134
6145,960600,102.2107
6147,961200,-43.8943
6149,961800,84.2478
6151,962400,119.109
6153,963000,27.6883
6155,963600,36.8604
6157,964200,49.0532
6160,964800,114.9118
6162,965400,9.9879
6164,966000,75.9166
6166,966600,18.8125
6169,967200,113.1164
6171,967800,71.0644
6173,968400,76.9159
6175,969000,141.1161
6177,969600,68.3628
6179,970200,71.4525
6181,970800,113.2613
6183,971400,124.0576
6185,972000,109.4149
6187,972600,166.2695
6189,973200,158.6518
6191,973800,128.8985
6194,974400,91.0794
6196,975000,73.4347
6198,975600,89.3488
6200,976200,158.446
6202,976800,79.3652
6204,977400,40.5544
6206,978000,121.0196
6208,978600,140.0686
6210,979200,177.7398
6213,979800,54.2393
6215,980400,142.1314
6217,981000,119.3158
6219,981600,44.3068
6221,982200,131.665
6223,982800,-70.0818
6226,983400,88.5402
6228,984000,155.8094
6230,984600,133.8133
6233,985200,37.8647
6235,985800,141.9444
6237,986400,131.8062
6239,987000,147.4405
6241,987600,35.5623
6243,988200,53.6613
6245,988800,-1.8867
6247,989400,147.2347
6249,990000,73.3436
6251,990600,141.6768
6253,991200,105.7566
6255,991800,8.9928
6257,992400,89.7919
6259,993000,77.8327
6261,993600,85.8061
6263,994200,111.3966
6265,994800,107.8002
6267,995400,108.3566
6269,996000,114.9218
6271,996600,99.1862
6273,997200,107.6593
6275,997800,113.6033
6278,998400,87.7267
6280,999000,143.5629
6282,999600,117.7592
6284,1000200,23.2561
