episode,timestep,reward
3356,785400,55.9357
3358,786000,145.6335
3361,786600,72.1725
3363,787200,61.1709
3366,787800,212.4825
3368,788400,100.2742
3371,789000,142.3428
3375,789600,69.5046
3378,790200,43.0351
3380,790800,144.5234
3382,791400,104.0886
3384,792000,72.5227
3387,792600,84.4927
3389,793200,94.7935
3392,793800,61.2628
3394,794400,87.5639
3397,795000,197.7089
3400,795600,126.8195
3402,796200,159.812
3404,796800,84.9592
3406,797400,-17.9543
3409,798000,130.4631
3412,798600,102.8659
3414,799200,67.651
3417,799800,96.7359
3420,800400,72.3445
3422,801000,137.964
3424,801600,58.9414
3427,802200,149.7097
3430,802800,48.5278
3432,803400,209.6189
3434,804000,146.1782
3436,804600,126.3542
3438,805200,125.77
3441,805800,75.05
3443,806400,62.7807
3445,807000,146.1684
3447,807600,108.3766
3450,808200,168.5414
3452,808800,79.5797
3454,809400,61.8176
3457,810000,73.9586
3459,810600,81.7508
3461,811200,127.9284
3463,811800,217.2202
3465,812400,130.1065
3467,813000,158.7166
3470,813600,176.8894
3474,814200,-13.715
3476,814800,64.6329
3479,815400,118.3312
3481,816000,200.8795
3484,816600,110.2695
3486,817200,69.088
3488,817800,107.6021
3490,818400,119.3383
3492,819000,154.2875
3495,819600,185.2923
3497,820200,77.4531
3500,820800,137.8018
3503,821400,102.0789
3506,822000,199.3491
3508,822600,120.1026
3511,823200,161.1952
3513,823800,74.3182
3515,824400,108.5391
3518,825000,108.5452
3520,825600,152.9577
3522,826200,95.9217
3525,826800,54.451
3527,827400,188.6051
3529,828000,182.3367
3532,828600,101.3176
3534,829200,131.9282
3536,829800,143.6028
3540,830400,87.4518
3542,831000,190.4151
3545,831600,108.903
3547,832200,200.2124
3549,832800,141.2189
3551,833400,34.0464
3553,834000,193.4118
3557,834600,104.7931
3561,835200,111.1062
3563,835800,144.7777
3566,836400,45.6579
3569,837000,49.6048
3572,837600,59.4578
3576,838200,50.7081
3580,838800,37.7308
3584,839400,58.8028
3587,840000,153.0527
3589,840600,73.3363
3591,841200,162.1557
3595,841800,74.0314
3599,842400,45.5498
3604,843000,53.6405
3606,843600,75.5126
3610,844200,96.4904
3614,844800,-6.954
3616,845400,169.7067
3619,846000,177.5638
3622,846600,36.1689
3624,847200,196.8521
3627,847800,84.3072
3630,848400,65.3147
3634,849000,-35.2857
3636,849600,156.6867
3638,850200,115.5388
3640,850800,112.8638
3644,851400,55.0776
3646,852000,162.0546
3648,852600,141.0111
3651,853200,121.6906
3653,853800,89.4249
3655,854400,115.0144
3657,855000,137.8615
3660,855600,32.3002
3662,856200,197.1945
3665,856800,111.3616
3667,857400,135.1565
3669,858000,151.3828
3671,858600,24.8024
3674,859200,157.164
3676,859800,88.2351
3678,860400,132.6182
3681,861000,197.4458
3683,861600,78.4042
3685,862200,135.4379
3687,862800,68.6463
3689,863400,139.8577
3693,864000,86.2453
3695,864600,132.7754
3697,865200,200.6203
3699,865800,169.5958
3702,866400,84.404
3704,867000,246.9954
3706,867600,141.7369
3709,868200,174.2784
3711,868800,178.4012
3714,869400,95.961
3717,870000,204.1148
3719,870600,152.9434
3721,871200,9.9562
3724,871800,94.5859
3728,872400,43.179
3730,873000,117.1583
3733,873600,55.0434
3735,874200,43.5308
3737,874800,153.6101
3739,875400,87.9697
3742,876000,95.8633
3744,876600,140.7573
3746,877200,166.4676
3748,877800,141.9351
3751,878400,171.2316
3753,879000,44.6871
3757,879600,26.3299
3760,880200,81.8482
3763,880800,18.3632
3765,881400,175.1638
3767,882000,135.4093
3769,882600,134.4427
3771,883200,55.3585
3774,883800,178.9024
3777,884400,-100.0538
3779,885000,152.6537
3781,885600,109.3186
3783,886200,126.2973
3787,886800,166.3769
3789,887400,97.9077
3791,888000,197.0076
3796,888600,88.0272
3799,889200,-5.4278
3801,889800,155.1846
3803,890400,149.1379
3807,891000,10.2273
3809,891600,173.5787
3812,892200,113.7939
3815,892800,48.0733
3817,893400,119.6542
3819,894000,140.5613
3823,894600,71.4894
3825,895200,174.0197
3827,895800,195.4687
3830,896400,185.6602
3833,897000,134.5536
3835,897600,102.0165
3837,898200,185.3087
3840,898800,135.1027
3842,899400,204.8387
3844,900000,126.209
3847,900600,113.9115
3849,901200,113.1956
3852,901800,113.0234
3855,902400,123.9967
3860,903000,32.4184
3862,903600,144.59
3864,904200,137.4984
3866,904800,150.5122
3868,905400,24.3378
3870,906000,148.3685
3872,906600,76.9981
3875,907200,4.9716
3877,907800,140.1312
3879,908400,144.4241
3882,909000,122.3758
3884,909600,161.6496
3886,910200,99.5836
3888,910800,113.0831
3890,911400,190.8691
3892,912000,186.6704
3894,912600,133.0456
3897,913200,60.0515
3899,913800,131.1732
3901,914400,160.8714
3903,915000,131.0449
3905,915600,160.983
3908,916200,173.4761
3910,916800,148.3801
3912,917400,131.9852
3914,918000,151.967
3916,918600,131.2717
3919,919200,28.0073
3921,919800,136.2574
3923,920400,182.3458
3926,921000,77.6784
3928,921600,149.2002
3930,922200,143.2475
3932,922800,156.5354
3934,923400,153.5085
3936,924000,136.0803
3938,924600,153.0666
3940,925200,128.4253
3942,925800,185.4533
3945,926400,137.4795
3948,927000,143.4476
3950,927600,134.6187
3952,928200,70.0655
3956,928800,61.1951
3958,929400,173.2957
3961,930000,60.685
3964,930600,67.9808
3968,931200,63.932
3970,931800,171.8397
3974,932400,11.4526
3979,933000,47.375
3981,933600,137.6709
3983,934200,41.0182
3986,934800,54.5768
3989,935400,85.6404
3992,936000,100.1914
3994,936600,154.1988
3996,937200,162.2471
3999,937800,118.5653
4003,938400,42.7797
4007,939000,61.7664
4010,939600,4.0045
4013,940200,119.3772
4015,940800,144.8297
4018,941400,112.0016
4020,942000,151.0524
4022,942600,164.6277
4024,943200,69.1638
4027,943800,106.1716
4030,944400,113.2007
4032,945000,157.8142
4034,945600,93.751
4038,946200,86.4238
4042,946800,56.4059
4044,947400,134.2598
4046,948000,171.5361
4049,948600,94.851
4053,949200,46.0673
4056,949800,133.7711
4058,950400,201.2172
4062,951000,78.5613
4064,951600,203.5223
4068,952200,108.006
4070,952800,153.1807
4074,953400,14.7699
4077,954000,180.0092
4079,954600,208.6379
4083,955200,72.3976
4086,955800,6.1449
4088,956400,74.9901
4090,957000,161.6673
4093,957600,10.6264
4098,958200,29.1665
4100,958800,104.2932
4103,959400,123.4041
4105,960000,152.0763
4107,960600,53.6273
4110,961200,133.852
4112,961800,139.0231
4115,962400,121.2855
4118,963000,60.5902
4120,963600,74.7402
4122,964200,136.9821
4125,964800,114.9109
4128,965400,113.6776
4130,966000,160.1806
4132,966600,86.7565
4134,967200,150.4467
4137,967800,170.8491
4139,968400,126.2507
4142,969000,69.814
4146,969600,38.2751
4148,970200,160.5706
4150,970800,153.04
4152,971400,163.4726
4154,972000,176.2167
4156,972600,79.244
4158,973200,168.1137
4160,973800,181.1536
4163,974400,66.3575
4166,975000,124.5565
4169,975600,-27.5639
4171,976200,165.5196
4174,976800,107.8896
4176,977400,-15.8325
4178,978000,171.2959
4182,978600,97.438
4184,979200,158.8454
4186,979800,180.9348
4189,980400,64.6194
4191,981000,157.4745
4193,981600,180.5909
4196,982200,133.9776
4198,982800,82.8284
4200,983400,151.9874
4204,984000,85.5769
4206,984600,71.1909
4209,985200,147.1106
4211,985800,143.5017
4213,986400,147.4811
4216,987000,43.8649
4219,987600,180.4977
4221,988200,140.2734
4223,988800,175.9776
4225,989400,76.9249
4227,990000,127.264
4229,990600,129.255
4231,991200,108.3286
4233,991800,122.0919
4235,992400,154.6777
4237,993000,137.6049
4239,993600,146.068
4243,994200,56.0479
4245,994800,175.4665
4247,995400,158.4556
4249,996000,160.5195
4252,996600,122.1253
4254,997200,59.6835
4257,997800,123.584
4259,998400,155.9522
4262,999000,108.4903
4264,999600,160.6094
